filename,year,month,volume,topic_num,topic_label,proportion,text_preview
August_Vol10_05_Article_The_Value_of_a_Smile_Alta_Wellman_Cunningham.txt,1923,August,Vol10,7,Household Management & Budgeting,0.17428604319773414,vol10 sequence category article title value smile alta wellman cunningham value smile alta wellman cunningham laugh world laughs weep weep alone one truest axioms world ever known dont think worlds troubles narrow shoulders bear youll stop look around youll find others share notice deaf blind cri...
December_Vol4_01_Article_Christmas_Alfred_Lambourne.txt,1917,December,Vol4,8,Stake & Ward Relief Society Reports,0.17427294448689318,vol4 sequence category article title christmas alfred lambourne world awakens morn risen sun illumes mountain domes comes day christ born prayer rise now saddened homes sweetheart spring life streaming eyes words sobbing wild trembling lips fond wife look day upon newborn child one hides bitter w...
August_Vol3_11b_Guide_Lessons_Guide_Lessons_b_c.txt,1916,August,Vol3,6,Recipes & Cooking Instructions,0.17403025289112561,vol3 sequence category guide lessons title guide lessons art architecture indian summer landscape sunset twilight indian summer comes rocky mountain states beautiful sunsets followed wonderful twilights last come far approach indian summer nature begins preparation harvest fruit flower grain seed...
December_Vol5_13_Home_Science_Home_Science_Department.txt,1918,December,Vol5,7,Household Management & Budgeting,0.1740184133750981,vol5 sequence category home science title home science department home science department versary day 135 102 essential 151 228 268 341 515 580 700 gospel among laman present genealogical ites lesson 354 influence music 570
July_Vol9_13_Article_Your_Thirty_Slaves.txt,1922,July,Vol9,3,World War I News,0.1739482211467662,vol9 sequence category article title thirty slaves thirty slaves take away machinery steam electrical power require 3000000000 hardworking slaves duplicate work done americans use power machinery gives every man woman child country equivalent slaves figured latest bulletin smithsonian institution...
May_Vol6_05_Municipal_Kitchens_in_England...._Joseph_A._West.txt,1919,May,Vol6,7,Household Management & Budgeting,0.1735978317874441,vol6 sequence category municipal title kitchens england joseph west municipal kitchens england joseph west ====================================================================== municipal kitchens england war joseph west following article sent courtesy elder george richards council twelve liverpo...
August_Vol8_Misc.txt,1921,August,Vol8,9,Pioneer Foremothers,0.1733879198997177,=== front matter cover ads contents advertisers directory === viii garments look label neck garments sign quality sign comfort leading dealer garments desire select wants list send order direct part united states style price special summer weight$125 unbranded special light 125 bleached spring ne...
May_Vol6_11_The_Angel_Azrael_Sarah_L._Tenny.txt,1919,May,Vol6,4,Gospel Doctrine & Spiritual Kingdom,0.17332221621855368,vol6 sequence category title angel azrael sarah tenny angel azrael sarah tenny ====================================================================== angel azrael sarah tenny silence throughout heaven hushed golden strings cherubim seraphim bowed low folded wings eternal one spoken likediapasons ...
August_Vol2_04_Article_Clothing_for_Women_—_The_Two_Sarahs.txt,1915,August,Vol2,5,Serialized Fiction & Stories,0.17325203045886128,vol2 sequence category article title clothing women two sarahs clothing women two sarahs month many people visit woh 1^panamapacific exposition genealogical congress ask following question necessary take answer valise light wicker suitcase best light weight valise contain following items small bo...
February_Vol6_17d_Genealogy_Guide_Lessons_-_Lesson_III_-_Genealogy.txt,1919,February,Vol6,4,Gospel Doctrine & Spiritual Kingdom,0.17323563691440658,vol6 sequence category genealogy title guide lessons lesson iii genealogy guide lessons lesson iii genealogy ====================================================================== lesson iii genealogy third week origin anglosaxon surnames teachers outlines teutonic names generally compound words ...
V1_1914_Feb_01_Art_Address.txt,1914,February,Vol1,7,Household Management & Budgeting,0.1731396934341258,vol1 sequence category article title address address occasionally inquiries reach concerning duties labors new presidents officers wards stakes zion work society long people method conducting meetings administering affairs long ago settled tradition custom seems familiar indeed rules lines mark l...
July_Vol9_02_Article_Parting_(Music)_George_Careless.txt,1922,July,Vol9,9,Pioneer Foremothers,0.1731165482552121,vol9 sequence category article title parting music george careless parting music george careless 377 teacher training 378 let seek eternal life reinhard maeser 383 peace rebecca lewis 385 procession james anderson 386 ann husband 391 guide lessons 394 thirty slaves 399 advertisers directory patro...
January_Vol7_00_BOARD.txt,1920,January,Vol7,9,Pioneer Foremothers,0.17301489578795548,sarah jenne cannon islands several months adds special interest society jubilee celebration elaborate beautiful celebration jubilee anniversary founding young ladies mutual improvement association took place headquarters bishops building
July_Vol8_04_Article_Our_New_Presidency_and_General_Board.txt,1921,July,Vol8,10,Genealogical Stories,0.17295117431870877,vol8 sequence category article title new presidency new presidency release longtime leader president emmeline wells counselors first counselor clarissa smith williams appointed presidency church president relief society story reorganization given full last magazine now presenting readers sketches...
June_Vol6_03_Mothers_of_Our_Leaders.txt,1919,June,Vol6,7,Household Management & Budgeting,0.1726769439615731,vol6 sequence category mothers title leaders mothers leaders ====================================================================== mothers leaders sarah farr smith mother elder george albert smith mother born latterday saint home daughter lorin farr amanda chase pioneer families passed experienc...
May_Vol4_11a_Guide_Lessons_Lesson_I_-_Theology_and_Testimony_-_Gleaning_in_Alien_Fields.txt,1917,May,Vol4,1,Biblical Stories,0.17263351824037623,vol4 sequence category guide lessons title lesson theology testimony gleaning alien fields guide lessons lesson theology testimony first week gleaning alien fields reading book ruth references kittas palestine part iii mccurdys history prophecy monuments chapter smiths old testament history geiki...
March_Vol4_14a_Editorial_Editorial_Our_Annual_Day.txt,1917,March,Vol4,5,Serialized Fiction & Stories,0.17255410834944127,vol4 sequence category editorial title editorial annual day home science genealogy great genealogical conventions libraries commodious offices headquarters three womens organizations elaborate effective organization houses great stores grain times famine lands stocks bonds properties among many b...
February_Vol5_09_Article_The_Essential_Nephi_Anderson.txt,1918,February,Vol5,7,Household Management & Budgeting,0.17255389814967298,vol5 sequence category article title essential nephi anderson essential members relief society ever kind moving among grace courtesy ever bringing cheer happiness material intellectual spiritual contributions always given freely god gave god blessed women blessed spirit found halo peace wrapped f...
June_Vol3_19_Poem_Old_Folks_Greeting.txt,1916,June,Vol3,4,Gospel Doctrine & Spiritual Kingdom,0.1724796577191429,vol3 sequence category poem title old folks greeting old folks greetings tune count many blessings bowed morning knees pray ask gods blessings old folks day come greet smiling face dispel sorrow gathering place chorus welcome grandma locks gray welcome grandpa feast today cheer old folks greet ca...
January_Vol6_03a_Article_In_Memoriam_President_Joseph_F_Smith.txt,1919,January,Vol6,4,Gospel Doctrine & Spiritual Kingdom,0.17243155257034945,vol6 sequence category article title memoriam president joseph smith memoriam president joseph smith ====================================== memoriam president joseph smith church world bidden temporary farewell kingly spirit president joseph smith passed beyond nov born extreme privation exile 18...
November_Vol9_18c_Guide_Lessons_LESSON_III_-_Literature_-_Colonial_Period_a_a.txt,1922,November,Vol9,3,World War I News,0.17209279509682213,vol9 sequence category guide lessons title lesson iii literature colonial period lesson iii literature third week literary work coming year consist study american literature three distinct periods loom think american life continent first colonial period 1607 1765 hardships incident pioneer lifea ...
